ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,4
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,4
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,1
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,3
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,3
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,1
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,4
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,2
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,3
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,3
462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,1
460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,4
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,1
466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,2
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,3
459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,3
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,3
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,3
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,4
463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,1
460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,4
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,2
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,4
459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,4
459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,1
467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,3
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,3
461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,3
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,2
463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,3
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,4
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,4
465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,2
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,3
464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,2
465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,3
465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,4
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,3
460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,4
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,2
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,4
467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,3
464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,4
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,1
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,4
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,3
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,2
460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,1
461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,4
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,2
459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6,4
462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,2
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,1
459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,2
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,4
464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,2
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,1
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,1
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,4
459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,Cat_6,3
462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,3
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,3
462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,3
466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,3
459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,4
462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,2
460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,1
460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,4
463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,2
462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,3
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,4
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,1
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,1
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,3
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,3
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,3
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,3
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,4
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,3
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,4
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,1
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,4
463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,4
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,4
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,2
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,3
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,2
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,4
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,2
461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,4
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,2
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,3
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,1
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,2
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,1
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,4
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,2
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,2
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,2
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,1
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,3
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,2
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,4
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,1
464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,2
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,3
463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,1
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,4
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,2
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,2
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,3
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,4
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,4
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,4
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,2
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,1
467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,4
465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,4
466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,4
466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,3
459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,1
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,3
465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,1
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,1
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,2
460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,2
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,4
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,2
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,3
464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,2
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,1
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,3
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,4
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,2
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,4
465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,4
460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,3
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,2
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,3
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,4
459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,4
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,4
466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,4
461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,1
462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,3
466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,3
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,4
459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,2
461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,2
461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,4
462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,1
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,1
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,4
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,4
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,4
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,4
459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,1
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,4
463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,2
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,3
462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,1
463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,4
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,4
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,4
467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,2
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,2
461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,3
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,3
460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,1
461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,4
458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,4
466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,3
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,4
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,1
461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,2
463548,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,4
467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,2
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,3
460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,2
466844,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,4
460150,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_4,4
463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,1
466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,2
460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,3
465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,3
461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,1
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,3
467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,4
461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,4
467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,2
459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,4
461823,Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,3
459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,1
461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,3
461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,1
460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,1
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,4
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,1
461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,4
463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,4
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,2
465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,4
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,1
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,1
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,4
463588,Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,4
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,3
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,2
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,1
460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,1
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,3
462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,2
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,4
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,4
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,3
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,1
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,4
465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,1
463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,4
467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,1
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,1
462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,2
459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,1
467794,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,4
461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,4
466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,2
463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,2
464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,4
461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,3
467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,3
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,4
462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,2
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,4
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,3
460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,2
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,1
467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,4
463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,4
463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,1
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,3
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,4
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,4
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,2
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,2
459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,4
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,3
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,2
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,2
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,3
466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,2
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,1
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,3
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
466106,Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,3
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,2
460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,2
463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,4
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,3
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,2
464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,3
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,2
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,2
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,3
460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,4
466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,1
462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,4
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,3
467247,Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,4
461663,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,4
459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,3
459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7,3
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,3
465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,2
467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,4
466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,1
463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,1
461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,2
466650,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,4
464633,Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,4
464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,2
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,4
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,4
459539,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,4
466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,2
460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,4
461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,4
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,2
459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,3
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,2
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,1
467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,4
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,2
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,3
461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,4
461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,1
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,2
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,1
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,3
466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,3
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,1
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,3
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,3
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,4
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,4
462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,3
459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,3
463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,1
461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,2
466656,Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,3
464409,Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6,1
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,4
464628,Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,1
466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,2
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,3
466954,Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,3
460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,3
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,2
462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,3
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,2
465125,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,1
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,2
462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,2
463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,2
460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,4
461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,3
463482,Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4,3
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,4
467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,4
464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,3
467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,2
462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,1
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,3
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,4
461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,2
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,1
460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,1
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,2
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,4
463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,2
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,3
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,1
467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,2
464261,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,3
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,2
460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,4
467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,3
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,3
460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,2
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,2
461165,Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3,1
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,2
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,3
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,4
462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,2
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,2
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,1
460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,2
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,1
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,4
464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,2
463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,2
463890,Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,1
